user_id,message_id,event_name,time,send_number,skill,series_length,d,h,res_tag,trend
Li1Oo2ZYLFNfdAp2omtHdQ,0100016cd8502e02-fa5db20e-61f1-4500-a0f6-547bcc402a1b-000000,Email Delivery,1566997231,,,,3.0,9.0,monthlyAnalytics,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016cf6988989-e0702530-62f2-45ab-bbb8-741414d2fbdb-000000,Email Delivery,1567505289,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
Li1Oo2ZYLFNfdAp2omtHdQ,0100016cf6988989-e0702530-62f2-45ab-bbb8-741414d2fbdb-000000,Email Open,1567506633,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
Li1Oo2ZYLFNfdAp2omtHdQ,0100016cfcdca32e-240ec10e-2445-4815-9120-91bcce0e85ec-000000,Email Delivery,1567610416,,,,3.0,15.0,monthlyLeadershipReport,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016d1aa05866-6aa28220-6a15-48dd-89a0-ccdb1f0ab096-000000,Email Delivery,1568109780,,Responsiveness,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016d1aa05866-6aa28220-6a15-48dd-89a0-ccdb1f0ab096-000000,Email Open,1568111660,,Responsiveness,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016d3eafc882-fc948cf6-8fca-46bc-91c6-737d2347ee47-000000,Email Delivery,1568714772,,WorkLifeBalance,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016d3eafc882-fc948cf6-8fca-46bc-91c6-737d2347ee47-000000,Email Open,1568724639,,WorkLifeBalance,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016d3f53f69e-37e5da58-f98b-4d8c-89a0-ab0562cce18c-000000,Email Delivery,1568725553,,Praise,,2.0,13.0,suggestedAction,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016d62c59d38-e7dcd2ee-32db-42c3-a1b0-00ab8e56b634-000000,Email Delivery,1569320183,,Responsiveness,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016d68820e01-b1725d1c-ea0f-4cda-82ce-8f12c054cb03-000000,Email Delivery,1569416418,,,,3.0,9.0,monthlyAnalytics,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016d86c7d331-bf376b80-256c-4025-9446-4ba92fb7473f-000000,Email Delivery,1569924308,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016daad2c509-b82eaf6b-a214-4aaa-8425-ff2e76df189b-000000,Email Delivery,1570529004,,Praise,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016db09cc0e5-807c6431-e968-40b2-80e5-13a7555b5554-000000,Email Delivery,1570626129,,CollaborationTime,,3.0,13.0,suggestedAction,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016db09cc0e5-807c6431-e968-40b2-80e5-13a7555b5554-000000,Email Open,1570628768,,CollaborationTime,,3.0,13.0,suggestedAction,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016db6f0f6df-f9b7371b-ea4b-4bb2-b535-a85b075cf6bb-000000,Email Delivery,1570732310,,,,4.0,18.0,monthlyLeadershipReport,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016db6f0f6df-f9b7371b-ea4b-4bb2-b535-a85b075cf6bb-000000,Email Open,1570732536,,,,4.0,18.0,monthlyLeadershipReport,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016dca5c8f35-465e1cf1-d111-4524-ad47-d499ec33ebad-000000,Email Delivery,1571058129,,FriendlinessDirect,,1.0,13.0,suggestedAction,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016dca5c8f35-465e1cf1-d111-4524-ad47-d499ec33ebad-000000,Email Open,1571060166,,FriendlinessDirect,,1.0,13.0,suggestedAction,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016dcee1bc81-d83df057-64ac-4ed0-b8c2-009cced520c5-000000,Email Delivery,1571133965,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016dcee1bc81-d83df057-64ac-4ed0-b8c2-009cced520c5-000000,Email Open,1571136158,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016df2ea4a15-68d5fb8f-7e04-440d-8527-e93ef07726bf-000000,Email Delivery,1571738506,,WorkLifeBalance,,2.0,10.0,hbrWeeklyEmail,down
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e16f66e73-21f76847-2bd1-4df3-8c58-702ad3a90f37-000000,Email Delivery,1572343282,,ValueOpinions,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e16f66e73-21f76847-2bd1-4df3-8c58-702ad3a90f37-000000,Email Open,1572347155,,ValueOpinions,,2.0,10.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e1d0f7dcf-0c6ed642-6099-42ac-8c3a-9f09b61b9ac7-000000,Email Delivery,1572445586,,,,3.0,9.0,monthlyAnalytics,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e1d0f7dcf-0c6ed642-6099-42ac-8c3a-9f09b61b9ac7-000000,Email Open,1572445676,,,,3.0,9.0,monthlyAnalytics,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e1d501aba-a8024ea0-812a-45ed-a388-ebda62069a54-000000,Email Delivery,1572449822,1.0,Responsiveness,3.0,3.0,15.0,opportunity series,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e1d501aba-a8024ea0-812a-45ed-a388-ebda62069a54-000000,Email Open,1572450070,1.0,Responsiveness,3.0,3.0,15.0,opportunity series,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e413e0f8c-c058f65b-ca29-429c-92af-ca2b78cd70e6-000000,Email Delivery,1573052618,,,,3.0,15.0,monthlyLeadershipReport,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e413e0f8c-c058f65b-ca29-429c-92af-ca2b78cd70e6-000000,Email Open,1573053025,,,,3.0,15.0,monthlyLeadershipReport,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e5ac8af5b-ccd7ce59-1cbd-40e5-91c6-db57f8235713-000000,Email Delivery,1573481358,2.0,Responsiveness,3.0,1.0,14.0,opportunity series,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e5ac8af5b-ccd7ce59-1cbd-40e5-91c6-db57f8235713-000000,Email Open,1573481629,2.0,Responsiveness,3.0,1.0,14.0,opportunity series,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016e8e491f9d-0a94e472-9470-45af-9f5d-9d1296a6944b-000000,Email Delivery,1574345190,3.0,Responsiveness,3.0,4.0,14.0,opportunity series,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ea7601fd9-05818862-79d2-4d24-b843-67cdf64d9619-000000,Email Delivery,1574766126,,ValueOpinions,,2.0,11.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ea7601fd9-05818862-79d2-4d24-b843-67cdf64d9619-000000,Email Open,1574774559,,ValueOpinions,,2.0,11.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ead29ac51-f363a3ed-e688-419a-81df-3d2f47d809c2-000000,Email Delivery,1574863222,,,,3.0,14.0,monthlyAnalytics,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ead29ac51-f363a3ed-e688-419a-81df-3d2f47d809c2-000000,Email Open,1574863463,,,,3.0,14.0,monthlyAnalytics,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ecb6e947d-b15317e6-a8b8-4c7b-afc1-6de26abf70f6-000000,Email Delivery,1575371053,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ecb6e947d-b15317e6-a8b8-4c7b-afc1-6de26abf70f6-000000,Email Open,1575373630,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,up
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ed1708d39-e37fd990-6c59-4ae4-970a-d666ae6d0605-000000,Email Delivery,1575471847,,,,3.0,15.0,monthlyLeadershipReport,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ed1708d39-e37fd990-6c59-4ae4-970a-d666ae6d0605-000000,Email Open,1575471948,,,,3.0,15.0,monthlyLeadershipReport,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ed660f633-887e53f2-60be-4f3a-b163-af00e8b8c57f-000000,Email Delivery,1575554712,1.0,Responsiveness,3.0,4.0,14.0,opportunity series,
Li1Oo2ZYLFNfdAp2omtHdQ,0100016ed660f633-887e53f2-60be-4f3a-b163-af00e8b8c57f-000000,Email Open,1575554910,1.0,Responsiveness,3.0,4.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016d86c8c703-1c5d0f7d-2a42-4a28-926f-370e7fffe640-000000,Email Delivery,1569924369,,FaceToFace,,2.0,10.0,hbrWeeklyEmail,up
LsQOnCEE8Fu118f_M6rHDQ,0100016d86c8c703-1c5d0f7d-2a42-4a28-926f-370e7fffe640-000000,Email Open,1569933259,,FaceToFace,,2.0,10.0,hbrWeeklyEmail,up
LsQOnCEE8Fu118f_M6rHDQ,0100016da6543a8d-7173f57d-5e73-4858-ac40-522654338816-000000,Email Delivery,1570453603,,CollaborationTime,,1.0,13.0,suggestedAction,
LsQOnCEE8Fu118f_M6rHDQ,0100016da6543a8d-7173f57d-5e73-4858-ac40-522654338816-000000,Email Open,1570453893,,CollaborationTime,,1.0,13.0,suggestedAction,
LsQOnCEE8Fu118f_M6rHDQ,0100016daad55265-b18bd720-873f-4265-8f21-98aa4e7b25a0-000000,Email Delivery,1570529172,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
LsQOnCEE8Fu118f_M6rHDQ,0100016daad55265-b18bd720-873f-4265-8f21-98aa4e7b25a0-000000,Email Open,1570537543,,FriendlinessDirect,,2.0,10.0,hbrWeeklyEmail,down
LsQOnCEE8Fu118f_M6rHDQ,0100016db6f31b33-75bd7e47-ec56-46b0-a284-f27335c28af5-000000,Email Delivery,1570732452,,,,4.0,18.0,monthlyLeadershipReport,
LsQOnCEE8Fu118f_M6rHDQ,0100016db6f31b33-75bd7e47-ec56-46b0-a284-f27335c28af5-000000,Email Open,1570732753,,,,4.0,18.0,monthlyLeadershipReport,
LsQOnCEE8Fu118f_M6rHDQ,0100016dbc34f614-234ab288-edaa-4488-85db-25f2b09f126c-000000,Email Delivery,1570820653,,FriendlinessDirect,,5.0,19.0,suggestedAction,
LsQOnCEE8Fu118f_M6rHDQ,0100016dbc34f614-234ab288-edaa-4488-85db-25f2b09f126c-000000,Email Open,1570827161,,FriendlinessDirect,,5.0,19.0,suggestedAction,
LsQOnCEE8Fu118f_M6rHDQ,0100016dcee1320c-dbbc1f11-32b2-4d35-8c9a-8768f973e435-000000,Email Delivery,1571133930,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,down
LsQOnCEE8Fu118f_M6rHDQ,0100016dcee1320c-dbbc1f11-32b2-4d35-8c9a-8768f973e435-000000,Email Open,1571140113,,CoachingNeedy,,2.0,10.0,hbrWeeklyEmail,down
LsQOnCEE8Fu118f_M6rHDQ,0100016dd9cfc792-37bdef68-8f31-4fc8-8652-7872c5f12886-000000,Email Delivery,1571317338,1.0,WorkLifeBalance,3.0,4.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016dd9cfc792-37bdef68-8f31-4fc8-8652-7872c5f12886-000000,Email Open,1571319203,1.0,WorkLifeBalance,3.0,4.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016dee68d646-de9e22a6-7c94-4136-af15-2c6bc83e1986-000000,Email Delivery,1571662913,1.0,FriendlinessDirect,3.0,1.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016dee68d646-de9e22a6-7c94-4136-af15-2c6bc83e1986-000000,Email Open,1571663861,1.0,FriendlinessDirect,3.0,1.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e0303f936-f4140f25-4e25-4e45-82f1-c16f088b0962-000000,Email Delivery,1572008625,1.0,Responsiveness,3.0,5.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e0303f936-f4140f25-4e25-4e45-82f1-c16f088b0962-000000,Email Open,1572010961,1.0,Responsiveness,3.0,5.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e1278fabb-65af00a9-f967-46e7-9e40-3b2d39e54b5a-000000,Email Delivery,1572267951,2.0,WorkLifeBalance,3.0,1.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e1278fabb-65af00a9-f967-46e7-9e40-3b2d39e54b5a-000000,Email Open,1572268267,2.0,WorkLifeBalance,3.0,1.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e1d0f5834-bb961a52-3f90-405b-8d39-d39accfdbac5-000000,Email Delivery,1572445577,,,,3.0,9.0,monthlyAnalytics,
LsQOnCEE8Fu118f_M6rHDQ,0100016e1d0f5834-bb961a52-3f90-405b-8d39-d39accfdbac5-000000,Email Open,1572448272,,,,3.0,9.0,monthlyAnalytics,
LsQOnCEE8Fu118f_M6rHDQ,0100016e21ed8360-056e2f9c-2249-4f4d-aa44-b86d7155e249-000000,Email Delivery,1572527246,2.0,FriendlinessDirect,3.0,4.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e21ed8360-056e2f9c-2249-4f4d-aa44-b86d7155e249-000000,Email Open,1572527288,2.0,FriendlinessDirect,3.0,4.0,13.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e36b99ee5-e64d7c2a-1479-4891-aa8a-5ec325d1a9e4-000000,Email Delivery,1572876166,2.0,Responsiveness,3.0,1.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e36b99ee5-e64d7c2a-1479-4891-aa8a-5ec325d1a9e4-000000,Email Open,1572882864,2.0,Responsiveness,3.0,1.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e413d54c7-62f81539-ff39-4c67-ac9f-3e6ba7528ce6-000000,Email Delivery,1573052572,,,,3.0,15.0,monthlyLeadershipReport,
LsQOnCEE8Fu118f_M6rHDQ,0100016e413d54c7-62f81539-ff39-4c67-ac9f-3e6ba7528ce6-000000,Email Open,1573054864,,,,3.0,15.0,monthlyLeadershipReport,
LsQOnCEE8Fu118f_M6rHDQ,0100016e46313648-884a42ba-bd9b-4ce7-a626-a78745151a57-000000,Email Delivery,1573135662,3.0,WorkLifeBalance,3.0,4.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e46313648-884a42ba-bd9b-4ce7-a626-a78745151a57-000000,Email Open,1573138187,3.0,WorkLifeBalance,3.0,4.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e5ac86aa9-f4c2d923-9a7d-4ade-8411-c697cdfec189-000000,Email Delivery,1573481116,3.0,FriendlinessDirect,3.0,1.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e5ac86aa9-f4c2d923-9a7d-4ade-8411-c697cdfec189-000000,Email Open,1573485482,3.0,FriendlinessDirect,3.0,1.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e6a3c87b1-23b5f238-8f73-47a6-8842-2be09b4f15ef-000000,Email Delivery,1573740384,3.0,Responsiveness,3.0,4.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e6a3c87b1-23b5f238-8f73-47a6-8842-2be09b4f15ef-000000,Email Open,1573745261,3.0,Responsiveness,3.0,4.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e6f5dc6b0-1500287e-8d1f-43f1-8648-d88eba6031ec-000000,Email Delivery,1573826449,1.0,FaceToFace,3.0,5.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e6f5dc6b0-1500287e-8d1f-43f1-8648-d88eba6031ec-000000,Email Open,1573829538,1.0,FaceToFace,3.0,5.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e936b13ce-995b7a9f-7713-4419-91d9-c5db5d44fc32-000000,Email Delivery,1574431301,1.0,Praise,2.0,5.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016e936b13ce-995b7a9f-7713-4419-91d9-c5db5d44fc32-000000,Email Open,1574431685,1.0,Praise,2.0,5.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016ea2dfec56-a7e8b47d-e9a3-4e73-838a-20a9dd660a9c-000000,Email Delivery,1574690617,2.0,FaceToFace,3.0,1.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016ea2dfec56-a7e8b47d-e9a3-4e73-838a-20a9dd660a9c-000000,Email Open,1574691790,2.0,FaceToFace,3.0,1.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016ead299cbd-0636ac5e-930c-484f-9d88-3e6433f009f3-000000,Email Delivery,1574863218,,,,3.0,14.0,monthlyAnalytics,
LsQOnCEE8Fu118f_M6rHDQ,0100016ead299cbd-0636ac5e-930c-484f-9d88-3e6433f009f3-000000,Email Open,1574868148,,,,3.0,14.0,monthlyAnalytics,
LsQOnCEE8Fu118f_M6rHDQ,0100016ec6ed5bb6-77e18429-2fb4-4127-8b19-5d2115268571-000000,Email Delivery,1575295477,2.0,Praise,2.0,1.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016ec6ed5bb6-77e18429-2fb4-4127-8b19-5d2115268571-000000,Email Open,1575297640,2.0,Praise,2.0,1.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016ed1700e67-4c27bf75-00a1-4f15-a934-ed0ba060727d-000000,Email Delivery,1575471814,,,,3.0,15.0,monthlyLeadershipReport,
LsQOnCEE8Fu118f_M6rHDQ,0100016ed1700e67-4c27bf75-00a1-4f15-a934-ed0ba060727d-000000,Email Open,1575471897,,,,3.0,15.0,monthlyLeadershipReport,
LsQOnCEE8Fu118f_M6rHDQ,0100016ed6612cda-9eaa2e56-ac50-42e8-a16b-609bb2ac0c39-000000,Email Delivery,1575554725,3.0,FaceToFace,3.0,4.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016ed6612cda-9eaa2e56-ac50-42e8-a16b-609bb2ac0c39-000000,Email Open,1575556138,3.0,FaceToFace,3.0,4.0,14.0,opportunity series,
LsQOnCEE8Fu118f_M6rHDQ,0100016eef7c1fcf-0b7c860b-2669-4b1f-84a6-261ccc17ab34-000000,Email Delivery,1575975922,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,down
LsQOnCEE8Fu118f_M6rHDQ,0100016eef7c1fcf-0b7c860b-2669-4b1f-84a6-261ccc17ab34-000000,Email Open,1575984636,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,down
M6fN3S-a1TQCyLlRrvs_TA,0100016d87001bd0-3c85f42d-b860-40ea-b04e-a72309206b1c-000000,Email Delivery,1569927996,,Responsiveness,,2.0,11.0,hbrWeeklyEmail,up
M6fN3S-a1TQCyLlRrvs_TA,0100016dab0a7281-13fae25d-9074-4947-96d0-7e24a4fc68f4-000000,Email Click,1570634769,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,down
M6fN3S-a1TQCyLlRrvs_TA,0100016dab0a7281-13fae25d-9074-4947-96d0-7e24a4fc68f4-000000,Email Delivery,1570532653,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,down
M6fN3S-a1TQCyLlRrvs_TA,0100016dab0a7281-13fae25d-9074-4947-96d0-7e24a4fc68f4-000000,Email Open,1570540849,,FriendlinessDirect,,2.0,11.0,hbrWeeklyEmail,down
M6fN3S-a1TQCyLlRrvs_TA,0100016db6f2ed76-03ceb592-f20d-42a2-8e21-efea85795e71-000000,Email Delivery,1570732439,,,,4.0,18.0,monthlyLeadershipReport,
M6fN3S-a1TQCyLlRrvs_TA,0100016db6f2ed76-03ceb592-f20d-42a2-8e21-efea85795e71-000000,Email Open,1570800872,,,,4.0,18.0,monthlyLeadershipReport,
M6fN3S-a1TQCyLlRrvs_TA,0100016dca93f8fc-bf814078-0cf1-4ccb-b21d-0542c29441a7-000000,Email Delivery,1571061759,,FriendlinessDirect,,1.0,14.0,suggestedAction,
M6fN3S-a1TQCyLlRrvs_TA,0100016dcf180239-15f81691-3411-4e9e-98e9-90c27b539aa8-000000,Email Delivery,1571137522,,FaceToFace,,2.0,11.0,hbrWeeklyEmail,up
M6fN3S-a1TQCyLlRrvs_TA,0100016dda06f6a5-5d43c08f-f8b5-4872-bcdf-529ee5fc2807-000000,Email Delivery,1571320953,1.0,FaceToFace,3.0,4.0,14.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016deea0148b-72bfbd10-7aa1-4e03-8d88-282b5fecf5ad-000000,Email Delivery,1571666533,1.0,CollaborationTime,3.0,1.0,14.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016deea0148b-72bfbd10-7aa1-4e03-8d88-282b5fecf5ad-000000,Email Open,1571670945,1.0,CollaborationTime,3.0,1.0,14.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016dfe1722c2-2629b65b-a224-4907-8a3e-0a101ef65112-000000,Email Delivery,1571925994,1.0,FriendlinessDirect,3.0,4.0,14.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016dfe1722c2-2629b65b-a224-4907-8a3e-0a101ef65112-000000,Email Open,1571931187,1.0,FriendlinessDirect,3.0,4.0,14.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e12aa9b57-e6eedbb6-c907-4012-a141-47eb584ec549-000000,Email Delivery,1572271204,2.0,FaceToFace,3.0,1.0,14.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e12aa9b57-e6eedbb6-c907-4012-a141-47eb584ec549-000000,Email Open,1572275085,2.0,FaceToFace,3.0,1.0,14.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e1d0f5f9b-665d948a-912c-4a76-a456-29d6930abcd6-000000,Email Delivery,1572445579,,,,3.0,9.0,monthlyAnalytics,
M6fN3S-a1TQCyLlRrvs_TA,0100016e221f6b63-a1b120c8-e5be-41b9-9550-30d55d6eac1d-000000,Email Delivery,1572530517,1.0,Praise,2.0,4.0,14.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e36f0129f-59669191-8ea2-4710-a906-256c3d685588-000000,Email Delivery,1572879736,2.0,CollaborationTime,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e36f0129f-59669191-8ea2-4710-a906-256c3d685588-000000,Email Open,1572883555,2.0,CollaborationTime,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e4664a277-d72910cd-635d-4e57-aa1c-0772c5551db7-000000,Email Delivery,1573139033,2.0,FriendlinessDirect,3.0,4.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e4664a277-d72910cd-635d-4e57-aa1c-0772c5551db7-000000,Email Open,1573147024,2.0,FriendlinessDirect,3.0,4.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e5aff7841-27ecbec9-e50b-475b-97cd-41cad0f50463-000000,Email Delivery,1573484724,3.0,FaceToFace,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e5aff7841-27ecbec9-e50b-475b-97cd-41cad0f50463-000000,Email Open,1573593707,3.0,FaceToFace,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e5c482f26-e8ab6ea2-20cd-459f-9523-30d4940c8854-000000,Email Delivery,1573506267,2.0,Praise,2.0,1.0,21.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e5c482f26-e8ab6ea2-20cd-459f-9523-30d4940c8854-000000,Email Open,1573592795,2.0,Praise,2.0,1.0,21.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e65476261-dc55d7d0-f014-4aba-8c6a-f7139382a534-000000,Email Delivery,1573657210,1.0,FaceToFace,3.0,3.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e7f07bdc4-b3b81ea6-438c-474d-bcec-e44ca384ef37-000000,Email Delivery,1574089246,3.0,CollaborationTime,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e7f07bdc4-b3b81ea6-438c-474d-bcec-e44ca384ef37-000000,Email Open,1574172738,3.0,CollaborationTime,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e8050e7f3-0c7e8a79-9a9b-4ca3-97eb-9e932c36a15b-000000,Email Delivery,1574110819,3.0,FriendlinessDirect,3.0,1.0,21.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e8050e7f3-0c7e8a79-9a9b-4ca3-97eb-9e932c36a15b-000000,Email Open,1574172643,3.0,FriendlinessDirect,3.0,1.0,21.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e8954a79b-58a1645a-e085-4b7e-aebc-df3d0fa1a0ab-000000,Email Delivery,1574262059,1.0,Responsiveness,3.0,3.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016e8954a79b-58a1645a-e085-4b7e-aebc-df3d0fa1a0ab-000000,Email Open,1574265740,1.0,Responsiveness,3.0,3.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016ea31706d0-3c74877a-0b86-4406-a550-801d55ac5b73-000000,Email Delivery,1574694227,2.0,FaceToFace,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016ea31706d0-3c74877a-0b86-4406-a550-801d55ac5b73-000000,Email Open,1575323323,2.0,FaceToFace,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016ead60ca28-dc0feddb-4b1f-4065-995c-2920e3ae16b8-000000,Email Delivery,1574866833,,,,3.0,15.0,monthlyAnalytics,
M6fN3S-a1TQCyLlRrvs_TA,0100016ead60ca28-dc0feddb-4b1f-4065-995c-2920e3ae16b8-000000,Email Open,1575324359,,,,3.0,15.0,monthlyAnalytics,
M6fN3S-a1TQCyLlRrvs_TA,0100016ec72392f0-5fb0be67-e365-4029-af9c-2963ebe7923e-000000,Email Delivery,1575299030,2.0,Responsiveness,3.0,1.0,15.0,opportunity series,
M6fN3S-a1TQCyLlRrvs_TA,0100016ed170b3a1-a3311902-0608-4351-ac4c-8c16e6320a25-000000,Email Delivery,1575471857,,,,3.0,15.0,monthlyLeadershipReport,
M6fN3S-a1TQCyLlRrvs_TA,0100016ed697d68b-2529f691-b1f3-4975-9d79-19adcc247ffe-000000,Email Delivery,1575558307,3.0,FaceToFace,3.0,4.0,15.0,opportunity series,
MERkLZ62N3mDlperleSyGQ,0100016d6385bb54-3589039e-1d2d-4085-9ab8-0b9d2768ddc8-000000,Email Delivery,1569332773,,Praise,,2.0,13.0,hbrWeeklyEmail,up
MERkLZ62N3mDlperleSyGQ,0100016d6f12967d-82d3ee1c-055b-4133-ae41-78a7079d6f97-000000,Email Delivery,1569526555,,,,4.0,19.0,monthlyAnalytics,
